organism,gene_name,tAI
M. musculus,Rps6kc1,0.189300072
M. musculus,Rps6kl1,0.199757209
M. musculus,Rps7,0.198696294
M. musculus,Rps8,0.219007128
M. musculus,Rps9,0.200686066
M. musculus,Rpsa,0.213100739
M. musculus,Rptn,0.179017602
M. musculus,Rptor,0.204221809
M. musculus,Rpusd1,0.207220217
M. musculus,Rpusd2,0.20562622
M. musculus,Rpusd3,0.196135501
M. musculus,Rpusd4,0.195769547
M. musculus,Rrad,0.202017446
M. musculus,Rraga,0.198554584
M. musculus,Rragb,0.190880855
M. musculus,Rragc,0.194628979
M. musculus,Rragd,0.198217985
M. musculus,Rras,0.20144917
M. musculus,Rras2,0.199540615
M. musculus,Rrbp1,0.26337586
M. musculus,Rreb1,0.143766838
M. musculus,Rrh,0.202485187
M. musculus,Rrm1,0.203805047
M. musculus,Rrm2,0.194284071
M. musculus,Rrm2b,0.190379639
M. musculus,Rrn3,0.189781766
M. musculus,Rrnad1,0.179652382
M. musculus,Rrp1,0.213592362
M. musculus,Rrp12,0.211555309
M. musculus,Rrp15,0.233879439
M. musculus,Rrp1b,0.2074018
M. musculus,Rrp36,0.217868284
M. musculus,Rrp7a,0.218255205
M. musculus,Rrp8,0.193608926
M. musculus,Rrp9,0.213461442
M. musculus,Rrs1,0.220672062
M. musculus,Rs1,0.205851049
M. musculus,Rsad1,0.197365122
M. musculus,Rsad2,0.205426093
M. musculus,Rsbn1,0.189427203
M. musculus,Rsbn1l,0.19857541
M. musculus,Rsc1a1,0.195433804
M. musculus,Rsf1,0.202377004
M. musculus,Rsg1,0.201868356
M. musculus,Rsl1,0.197872889
M. musculus,Rsl1d1,0.198982069
M. musculus,Rsl24d1,0.237642116
M. musculus,Rslcan18,0.204754653
M. musculus,Rsph1,0.195303285
M. musculus,Rsph10b,0.196151224
M. musculus,Rsph14,0.216256542
M. musculus,Rsph3a,0.193174083
M. musculus,Rsph3b,0.194641901
M. musculus,Rsph4a,0.188448318
M. musculus,Rsph6a,0.208935216
M. musculus,Rsph9,0.192041235
M. musculus,Rspo1,0.234814269
M. musculus,Rspo2,0.215920122
M. musculus,Rspo4,0.228344243
M. musculus,Rspry1,0.197382819
M. musculus,Rsrc1,0.179400254
M. musculus,Rsrc2,0.188754608
M. musculus,Rsrp1,0.171052201
M. musculus,Rsu1,0.194944901
M. musculus,Rtbdn,0.196449173
M. musculus,Rtca,0.205946014
M. musculus,Rtcb,0.208646336
M. musculus,Rtel1,0.203374299
M. musculus,Rtf1,0.207840379
M. musculus,Rtf2,0.235265434
M. musculus,Rtkn2,0.206061704
M. musculus,Rtl1,0.191865604
M. musculus,Rtl10,0.201327902
M. musculus,Rtl3,0.193847604
M. musculus,Rtl4,0.190352193
M. musculus,Rtl5,0.195562723
M. musculus,Rtl6,0.196631691
M. musculus,Rtl8a,0.197684945
M. musculus,Rtl8b,0.197684945
M. musculus,Rtl8c,0.200723458
M. musculus,Rtl9,0.203133487
M. musculus,Rtn1,0.202798136
M. musculus,Rtn2,0.187479005
M. musculus,Rtn3,0.19014874
M. musculus,Rtn4,0.193567015
M. musculus,Rtn4ip1,0.193749004
M. musculus,Rtn4r,0.198271931
M. musculus,Rtn4rl1,0.200070956
M. musculus,Rtn4rl2,0.186980256
M. musculus,Rtp1,0.205961989
M. musculus,Rtp2,0.211000405
M. musculus,Rtp3,0.201577703
M. musculus,Rtp4,0.202010807
M. musculus,Rtraf,0.193036648
M. musculus,Rttn,0.188527453
M. musculus,Rubcn,0.205070461
M. musculus,Rubcnl,0.207432014
M. musculus,Rufy1,0.214305533
M. musculus,Rufy3,0.198988767
M. musculus,Rufy4,0.209346408
M. musculus,Rundc1,0.20531375
M. musculus,Rundc3a,0.20337747
M. musculus,Rundc3b,0.183406272
M. musculus,Runx1,0.187951179
M. musculus,Runx1t1,0.195430599
M. musculus,Runx2,0.202483634
M. musculus,Runx3,0.188035855
M. musculus,Rusc1,0.193451445
M. musculus,Rusc2,0.197844198
M. musculus,Ruvbl1,0.223903225
M. musculus,Ruvbl2,0.213804605
M. musculus,Rwdd1,0.192643597
M. musculus,Rwdd2a,0.190056451
M. musculus,Rwdd2b,0.194453934
M. musculus,Rwdd3,0.198826149
M. musculus,Rwdd4a,0.186841895
M. musculus,Rxfp1,0.184355629
M. musculus,Rxfp2,0.187898239
M. musculus,Rxfp3,0.202031334
M. musculus,Rxfp4,0.186297442
M. musculus,Rxrb,0.208499642
M. musculus,Rxrg,0.197988037
M. musculus,Rybp,0.216162961
M. musculus,Ryk,0.195905457
M. musculus,Ryr1,0.205768471
M. musculus,Ryr2,0.196931992
M. musculus,Ryr3,0.197048198
M. musculus,S100a1,0.214517132
M. musculus,S100a10,0.220139709
M. musculus,S100a11,0.208165918
M. musculus,S100a13,0.202400882
M. musculus,S100a14,0.211640635
M. musculus,S100a16,0.226072258
M. musculus,S100a2,0.196027306
M. musculus,S100a3,0.224559142
M. musculus,S100a4,0.232967867
M. musculus,S100a5,0.223442086
M. musculus,S100a6,0.23635329
M. musculus,S100a7a,0.213189523
M. musculus,S100a8,0.199207426
M. musculus,S100a9,0.223757172
M. musculus,S100b,0.230526385
M. musculus,S100g,0.210766975
M. musculus,S100pbp,0.175962491
M. musculus,S100z,0.227674271
M. musculus,S1pr1,0.195654126
M. musculus,S1pr2,0.190981335
M. musculus,S1pr3,0.201065346
M. musculus,S1pr4,0.197790814
M. musculus,S1pr5,0.192824658
M. musculus,Saa1,0.191321147
M. musculus,Saa2,0.193242342
M. musculus,Saa3,0.205247687
M. musculus,Saa4,0.181400732
M. musculus,Saal1,0.202158026
M. musculus,Sac3d1,0.205871746
M. musculus,Sacm1l,0.185377297
M. musculus,Sacs,0.185531364
M. musculus,Sae1,0.21340756
M. musculus,Safb,0.204759222
M. musculus,Sag,0.200227909
M. musculus,Sall1,0.199843309
M. musculus,Sall2,0.203484123
M. musculus,Sall3,0.210204061
M. musculus,Sall4,0.211367994
M. musculus,Samd10,0.197039127
M. musculus,Samd11,0.197447573
M. musculus,Samd12,0.211494492
M. musculus,Samd13,0.186956728
M. musculus,Samd14,0.198617044
M. musculus,Samd15,0.198137377
M. musculus,Samd3,0.198378499
M. musculus,Samd4,0.191435084
M. musculus,Samd4b,0.199918231
M. musculus,Samd5,0.215484254
M. musculus,Samd7,0.192482165
M. musculus,Samd8,0.178830776
M. musculus,Samd9l,0.1826875
M. musculus,Samhd1,0.200140621
M. musculus,Samm50,0.18443335
M. musculus,Samsn1,0.191538076
M. musculus,Samt1,0.185301312
M. musculus,Samt2,0.183983381
M. musculus,Samt3,0.181970024
M. musculus,Samt4,0.178694204
M. musculus,Sap130,0.201677274
M. musculus,Sap18,0.201571838
M. musculus,Sap18b,0.201571838
M. musculus,Sap25,0.200447222
M. musculus,Sap30,0.217400241
M. musculus,Sap30bp,0.214632764
M. musculus,Sap30l,0.215586986
M. musculus,Sapcd1,0.207398642
M. musculus,Sapcd2,0.210914775
M. musculus,Sar1a,0.171541269
M. musculus,Sar1b,0.183141201
M. musculus,Saraf,0.199539443
M. musculus,Sardh,0.203276601
M. musculus,Sarm1,0.207856136
M. musculus,Sarnp,0.208496621
M. musculus,Sars,0.213936524
M. musculus,Sars2,0.217137897
M. musculus,Sart1,0.220947913
M. musculus,Sart3,0.219636428
M. musculus,Sash1,0.199807105
M. musculus,Sash3,0.204073974
M. musculus,Sass6,0.1945012
M. musculus,Sat1,0.193868224
M. musculus,Sat2,0.204457356
M. musculus,Satb1,0.201559554
M. musculus,Satb2,0.198744899
M. musculus,Sav1,0.182633653
M. musculus,Saxo1,0.203230334
M. musculus,Saxo2,0.179715181
M. musculus,Saysd1,0.198683234
M. musculus,Sbds,0.220047691
M. musculus,Sbf1,0.199976748
M. musculus,Sbf2,0.188202653
M. musculus,Sbk1,0.204556072
M. musculus,Sbk2,0.204240542
M. musculus,Sbk3,0.195169426
M. musculus,Sbno1,0.19188764
M. musculus,Sbno2,0.201837011
M. musculus,Sbp,0.199129126
M. musculus,Sbpl,0.198488133
M. musculus,Sbsn,0.202098155
M. musculus,Sbspon,0.221349079
M. musculus,Sc5d,0.173031984
M. musculus,Scaf1,0.206140667
M. musculus,Scaf4,0.195635011
M. musculus,Scaf8,0.185948123
M. musculus,Scai,0.18189168
M. musculus,Scamp1,0.190620911
M. musculus,Scamp2,0.195111406
M. musculus,Scamp3,0.199027122
M. musculus,Scamp4,0.22294583
M. musculus,Scamp5,0.199331214
M. musculus,Scand1,0.203308753
M. musculus,Scaper,0.193587218
M. musculus,Scara3,0.199849021
M. musculus,Scara5,0.213472698
M. musculus,Scarb1,0.193721115
M. musculus,Scarb2,0.191002019
M. musculus,Scarf1,0.224185332
M. musculus,Scarf2,0.227833258
M. musculus,Sccpdh,0.194117129
M. musculus,Scd1,0.193415452
M. musculus,Scd2,0.198739352
M. musculus,Scd3,0.195268549
M. musculus,Scd4,0.190742428
M. musculus,Scel,0.191471246
M. musculus,Scfd1,0.184912011
M. musculus,Scfd2,0.201509177
M. musculus,Scg2,0.193870479
M. musculus,Scg3,0.197750598
M. musculus,Scg5,0.199390809
M. musculus,Scgb1a1,0.202215103
M. musculus,Scgb1b10,0.201820627
M. musculus,Scgb1b11,0.204259083
M. musculus,Scgb1b12,0.208739063
M. musculus,Scgb1b15,0.199452974
M. musculus,Scgb1b17,0.199452974
M. musculus,Scgb1b18,0.204259083
M. musculus,Scgb1b19,0.207766903
M. musculus,Scgb1b2,0.19382817
M. musculus,Scgb1b20,0.212535982
M. musculus,Scgb1b24,0.206476972
M. musculus,Scgb1b27,0.2041136
M. musculus,Scgb1b29,0.210680138
M. musculus,Scgb1b3,0.211616363
M. musculus,Scgb1b30,0.201385796
M. musculus,Scgb1b7,0.210680138
M. musculus,Scgb1c1,0.20688108
M. musculus,Scgb2a2,0.197710511
M. musculus,Scgb2b11,0.18152256
M. musculus,Scgb2b12,0.178802241
M. musculus,Scgb2b15,0.171103188
M. musculus,Scgb2b17,0.171889751
M. musculus,Scgb2b18,0.181215065
M. musculus,Scgb2b19,0.178888651
M. musculus,Scgb2b2,0.18990774
M. musculus,Scgb2b20,0.188129311
M. musculus,Scgb2b21,0.193317591
M. musculus,Scgb2b24,0.191818475
M. musculus,Scgb2b26,0.188132427
M. musculus,Scgb2b27,0.201048842
M. musculus,Scgb2b3,0.192205002
M. musculus,Scgb2b7,0.187677942
M. musculus,Scgb3a1,0.214458182
M. musculus,Scgb3a2,0.207005496
M. musculus,Scgn,0.192424726
M. musculus,Schip1,0.205612252
M. musculus,Scimp,0.187067173
M. musculus,Scin,0.200803983
M. musculus,Sclt1,0.190661434
M. musculus,Scly,0.208564305
M. musculus,Scmh1,0.194275079
M. musculus,Scml2,0.18676643
M. musculus,Scml4,0.202900315
M. musculus,Scn10a,0.195970051
M. musculus,Scn11a,0.192674958
M. musculus,Scn1a,0.189617937
M. musculus,Scn1b,0.214922342
M. musculus,Scn2b,0.200473438
M. musculus,Scn3a,0.193126993
M. musculus,Scn3b,0.195831962
M. musculus,Scn4a,0.202940151
M. musculus,Scn4b,0.20555613
M. musculus,Scn5a,0.198266566
M. musculus,Scn7a,0.185292179
M. musculus,Scn9a,0.190115205
M. musculus,Scnm1,0.203367854
M. musculus,Scnn1a,0.19572355
M. musculus,Scnn1b,0.207520693
M. musculus,Scnn1g,0.198040586
M. musculus,Sco1,0.19920984
M. musculus,Sco2,0.198513251
M. musculus,Scoc,0.190524819
M. musculus,Scp2,0.206541318
M. musculus,Scp2d1,0.206320472
M. musculus,Scpep1,0.195396315
M. musculus,Scrg1,0.206571177
M. musculus,Scrib,0.202831652
M. musculus,Scrn2,0.208901241
M. musculus,Scrn3,0.19264875
M. musculus,Scrt1,0.215666646
M. musculus,Scrt2,0.225645142
M. musculus,Sct,0.184734101
M. musculus,Sctr,0.193238604
M. musculus,Scube1,0.225374892
M. musculus,Scube2,0.211470062
M. musculus,Scube3,0.227591407
M. musculus,Scx,0.201430414
M. musculus,Scyl1,0.204780104
M. musculus,Scyl2,0.187704255
M. musculus,Scyl3,0.208390844
M. musculus,Sdad1,0.211930972
M. musculus,Sdc1,0.203518913
M. musculus,Sdc2,0.199380399
M. musculus,Sdc3,0.204150945
M. musculus,Sdc4,0.196694811
M. musculus,Sdcbp,0.193969397
M. musculus,Sdcbp2,0.210832385
M. musculus,Sdccag3,0.189106419
M. musculus,Sdccag8,0.199216362
M. musculus,Sde2,0.220983268
M. musculus,Sdf2,0.190871195
M. musculus,Sdf2l1,0.19472688
M. musculus,Sdf4,0.20585741
M. musculus,Sdha,0.203717854
M. musculus,Sdhaf1,0.191210906
M. musculus,Sdhaf2,0.18752297
M. musculus,Sdhaf3,0.191801166
M. musculus,Sdhaf4,0.191742013
M. musculus,Sdhb,0.226562058
M. musculus,Sdhc,0.197359565
M. musculus,Sdhd,0.192781401
M. musculus,Sdk1,0.196929566
M. musculus,Sdk2,0.194536357
M. musculus,Sdr16c5,0.196877914
M. musculus,Sdr16c6,0.18705427
M. musculus,Sdr39u1,0.176972334
M. musculus,Sdr42e1,0.192655476
M. musculus,Sdr9c7,0.198093627
M. musculus,Sds,0.22207418
M. musculus,Sdsl,0.215179621
M. musculus,Sebox,0.202132997
M. musculus,Sec1,0.19131204
M. musculus,Sec11a,0.181838879
M. musculus,Sec11c,0.183713634
M. musculus,Sec13,0.210557632
M. musculus,Sec14l1,0.195984087
M. musculus,Sec14l2,0.206255686
M. musculus,Sec14l3,0.2035897
M. musculus,Sec14l4,0.208499072
M. musculus,Sec14l5,0.198809254
M. musculus,Sec16b,0.191098141
M. musculus,Sec22a,0.193590459
M. musculus,Sec22b,0.200649182
M. musculus,Sec22c,0.204163083
M. musculus,Sec23a,0.187715395
M. musculus,Sec23b,0.189945659
M. musculus,Sec23ip,0.189919418
M. musculus,Sec24a,0.180888772
M. musculus,Sec24b,0.189525354
M. musculus,Sec24c,0.19652165
M. musculus,Sec24d,0.20013644
M. musculus,Sec31a,0.200906949
M. musculus,Sec31b,0.201905549
M. musculus,Sec61a1,0.198290839
M. musculus,Sec61a2,0.189935331
M. musculus,Sec61b,0.192973555
M. musculus,Sec61g,0.203624601
M. musculus,Sec62,0.204764108
M. musculus,Sec63,0.192686928
M. musculus,Secisbp2,0.209023271
M. musculus,Secisbp2l,0.199754288
M. musculus,Sectm1a,0.184217023
M. musculus,Sectm1b,0.196698433
M. musculus,Seh1l,0.192329826
M. musculus,Sel1l,0.201326026
M. musculus,Sel1l2,0.194948874
M. musculus,Sel1l3,0.191169354
M. musculus,Sele,0.206757039
M. musculus,Selenbp1,0.217593969
M. musculus,Selenbp2,0.200573277
M. musculus,Selenof,0.19586105
M. musculus,Selenoh,0.204895454
M. musculus,Selenoi,0.177263113
M. musculus,Selenok,0.169374411
M. musculus,Selenom,0.192761232
M. musculus,Selenon,0.191067708
M. musculus,Selenoo,0.20385186
M. musculus,Selenos,0.183642971
M. musculus,Selenot,0.188580716
M. musculus,Selenov,0.193173449
M. musculus,Selenow,0.221978533
M. musculus,Sell,0.215493504
M. musculus,Selp,0.214127197
M. musculus,Sem1,0.208752798
M. musculus,Sema3a,0.184871842
M. musculus,Sema3b,0.194168236
M. musculus,Sema3c,0.195285866
M. musculus,Sema3d,0.188427369
M. musculus,Sema3e,0.191395496
M. musculus,Sema3f,0.198533894
M. musculus,Sema3g,0.198340555
M. musculus,Sema4a,0.197765973
M. musculus,Sema4b,0.195795536
M. musculus,Sema4c,0.202033373
M. musculus,Sema4d,0.206670284
M. musculus,Sema4f,0.194293725
M. musculus,Sema4g,0.198973515
M. musculus,Sema5a,0.201232371
M. musculus,Sema5b,0.201728862
M. musculus,Sema6a,0.195514757
M. musculus,Sema6b,0.196280117
M. musculus,Sema6c,0.191424049
M. musculus,Sema6d,0.190755889
M. musculus,Sema7a,0.170361415
M. musculus,Senp1,0.188687662
M. musculus,Senp2,0.186062441
M. musculus,Senp3,0.188000332
M. musculus,Senp5,0.198361258
M. musculus,Senp6,0.188399584
M. musculus,Senp7,0.190937793
M. musculus,Senp8,0.186365471
M. musculus,Sephs1,0.204600183
M. musculus,Sephs2,0.20030976
M. musculus,Sepsecs,0.204013145
M. musculus,Sept1,0.207664761
M. musculus,Sept10,0.200140765
M. musculus,Sept11,0.215487916
M. musculus,Sept12,0.207398272
M. musculus,Sept14,0.202428158
M. musculus,Sept2,0.196324756
M. musculus,Sept3,0.204417207
M. musculus,Sept5,0.211138853
M. musculus,Sept6,0.220393123
M. musculus,Sept7,0.194737683
M. musculus,Sept8,0.213233769
M. musculus,Sept9,0.207478797
M. musculus,Serac1,0.195727995
M. musculus,Serbp1,0.192119882
M. musculus,Serf1,0.225715454
M. musculus,Serf2,0.252711249
M. musculus,Sergef,0.207976857
M. musculus,Serinc1,0.188039951
M. musculus,Serinc2,0.196576774
M. musculus,Serinc3,0.1837389
M. musculus,Serinc5,0.211214433
M. musculus,Serp1,0.20396847
M. musculus,Serp2,0.210109229
M. musculus,Serpina10,0.192314244
M. musculus,Serpina11,0.199205043
M. musculus,Serpina12,0.20156013
M. musculus,Serpina16,0.187900434
M. musculus,Serpina1a,0.19657061
M. musculus,Serpina1b,0.19873395
M. musculus,Serpina1c,0.198007894
M. musculus,Serpina1d,0.196611329
M. musculus,Serpina1e,0.195146089
M. musculus,Serpina1f,0.189912915
M. musculus,Serpina3a,0.189267925
M. musculus,Serpina3b,0.205881735
M. musculus,Serpina3c,0.20065751
M. musculus,Serpina3f,0.206432249
M. musculus,Serpina3g,0.210381184
M. musculus,Serpina3i,0.201539544
M. musculus,Serpina3j,0.206384378
M. musculus,Serpina3k,0.207285831
M. musculus,Serpina3m,0.204858969
M. musculus,Serpina3n,0.208872766
M. musculus,Serpina5,0.19555255
M. musculus,Serpina6,0.192032315
M. musculus,Serpina7,0.185727726
M. musculus,Serpina9,0.19466824
M. musculus,Serpinb10,0.182386194
M. musculus,Serpinb11,0.18451805
M. musculus,Serpinb12,0.193030366
M. musculus,Serpinb13,0.191348841
M. musculus,Serpinb1a,0.194770647
M. musculus,Serpinb1c,0.197606374
M. musculus,Serpinb2,0.190436177
M. musculus,Serpinb3a,0.191526069
M. musculus,Serpinb3b,0.188267202
M. musculus,Serpinb3c,0.187512267
M. musculus,Serpinb3d,0.187515118
M. musculus,Serpinb5,0.187046611
M. musculus,Serpinb6a,0.203637306
M. musculus,Serpinb6b,0.202406472
M. musculus,Serpinb6c,0.200696041
M. musculus,Serpinb6d,0.195641137
M. musculus,Serpinb6e,0.195453127
M. musculus,Serpinb8,0.196988256
M. musculus,Serpinb9,0.199500247
M. musculus,Serpinb9b,0.205686447
M. musculus,Serpinb9c,0.195867805
M. musculus,Serpinb9d,0.196262045
M. musculus,Serpinb9e,0.194319699
M. musculus,Serpinb9f,0.194412285
M. musculus,Serpinb9g,0.194774
M. musculus,Serpinc1,0.193845071
M. musculus,Serpind1,0.194207652
M. musculus,Serpine1,0.190855576
M. musculus,Serpine2,0.196940731
M. musculus,Serpine3,0.182313013
M. musculus,Serpinf1,0.186185838
M. musculus,Serpinf2,0.192368922
M. musculus,Serping1,0.196902026
M. musculus,Serpinh1,0.214527871
M. musculus,Serpini2,0.182758442
M. musculus,Sertad1,0.202323668
M. musculus,Sertad2,0.198746657
M. musculus,Sertad3,0.185802193
M. musculus,Sertad4,0.195026768
M. musculus,Sertm1,0.172272945
M. musculus,Sesn1,0.187948128
M. musculus,Sesn2,0.197960053
M. musculus,Sesn3,0.182615108
M. musculus,Sestd1,0.200098326
M. musculus,Setbp1,0.205784757
M. musculus,Setd1a,0.195764276
M. musculus,Setd1b,0.202053131
M. musculus,Setd2,0.189808492
M. musculus,Setd3,0.195343671
M. musculus,Setd4,0.201949991
M. musculus,Setd5,0.188938059
M. musculus,Setd6,0.195943086
M. musculus,Setd7,0.193327484
M. musculus,Setdb1,0.200184968
M. musculus,Setdb2,0.202085445
M. musculus,Setmar,0.196723527
M. musculus,Setx,0.206037735
M. musculus,Sez6,0.192919237
M. musculus,Sez6l,0.196522655
M. musculus,Sez6l2,0.194916856
M. musculus,Sf1,0.19724242
M. musculus,Sf3a1,0.208509798
M. musculus,Sf3a2,0.204066584
M. musculus,Sf3a3,0.207225053
M. musculus,Sf3b1,0.193984597
M. musculus,Sf3b2,0.214791019
M. musculus,Sf3b3,0.195202626
M. musculus,Sf3b4,0.195067652
M. musculus,Sf3b5,0.210335285
M. musculus,Sf3b6,0.200286348
M. musculus,Sfi1,0.210572392
M. musculus,Sfmbt1,0.197722208
M. musculus,Sfmbt2,0.202826751
M. musculus,Sfn,0.224123479
M. musculus,Sfpq,0.185535662
M. musculus,Sfr1,0.203693175
M. musculus,Sfrp1,0.230778904
M. musculus,Sfrp2,0.228221561
M. musculus,Sfrp4,0.205648018
M. musculus,Sfrp5,0.228768051
M. musculus,Sfswap,0.20512806
M. musculus,Sft2d1,0.198367771
M. musculus,Sft2d2,0.205749315
M. musculus,Sft2d3,0.209752649
M. musculus,Sfta2,0.168767537
M. musculus,Sftpa1,0.198374911
M. musculus,Sftpb,0.217532394
M. musculus,Sftpc,0.193987339
M. musculus,Sftpd,0.204643314
M. musculus,Sfxn1,0.195562488
M. musculus,Sfxn2,0.20773344
M. musculus,Sfxn3,0.205557466
M. musculus,Sfxn4,0.17271716
M. musculus,Sfxn5,0.198435503
M. musculus,Sgca,0.190687457
M. musculus,Sgcb,0.197038025
M. musculus,Sgcd,0.194093672
M. musculus,Sgce,0.191327448
M. musculus,Sgcg,0.1912224
M. musculus,Sgcz,0.197326877
M. musculus,Sgf29,0.213229706
M. musculus,Sgip1,0.190940587
M. musculus,Sgk1,0.197580667
M. musculus,Sgk2,0.200694461
M. musculus,Sgk3,0.179410661
M. musculus,Sgms1,0.185691404
M. musculus,Sgms2,0.188754838
M. musculus,Sgo1,0.192537329
M. musculus,Sgo2a,0.195274165
M. musculus,Sgo2b,0.193504675
M. musculus,Sgpl1,0.207053667
M. musculus,Sgpp1,0.188700851
M. musculus,Sgpp2,0.182850193
M. musculus,Sgsh,0.21866143
M. musculus,Sgsm1,0.206571105
M. musculus,Sgsm2,0.210124966
M. musculus,Sgsm3,0.204917522
M. musculus,Sgta,0.220100037
M. musculus,Sgtb,0.20604708
M. musculus,Sh2b1,0.189354387
M. musculus,Sh2b2,0.204396125
M. musculus,Sh2b3,0.200392253
M. musculus,Sh2d1a,0.194275842
M. musculus,Sh2d1b1,0.191886893
M. musculus,Sh2d1b2,0.193586364
M. musculus,Sh2d2a,0.193792281
M. musculus,Sh2d3c,0.20380458
M. musculus,Sh2d4a,0.212221809
M. musculus,Sh2d4b,0.17845926
M. musculus,Sh2d5,0.202471998
M. musculus,Sh2d6,0.194810664
M. musculus,Sh2d7,0.197096626
M. musculus,Sh3bgr,0.208856403
M. musculus,Sh3bgrl,0.198996457
M. musculus,Sh3bgrl2,0.206264178
M. musculus,Sh3bgrl3,0.204207524
M. musculus,Sh3bp1,0.211781114
M. musculus,Sh3bp4,0.197001332
M. musculus,Sh3bp5,0.216370813
M. musculus,Sh3bp5l,0.21257061
M. musculus,Sh3d19,0.186943781
M. musculus,Sh3d21,0.208657144
M. musculus,Sh3gl1,0.222222862
M. musculus,Sh3gl2,0.203088629
M. musculus,Sh3gl3,0.198051777
M. musculus,Sh3glb1,0.195823843
M. musculus,Sh3glb2,0.209803142
M. musculus,Sh3kbp1,0.199847759
M. musculus,Sh3pxd2a,0.209678164
M. musculus,Sh3pxd2b,0.203567855
M. musculus,Sh3rf1,0.203642269
M. musculus,Sh3rf2,0.188865202
M. musculus,Sh3rf3,0.209823714
M. musculus,Sh3tc2,0.199218679
M. musculus,Sh3yl1,0.191777295
M. musculus,Shank1,0.192997727
M. musculus,Shank2,0.201913326
M. musculus,Shank3,0.195929601
M. musculus,Sharpin,0.201556656
M. musculus,Shb,0.210415186
M. musculus,Shbg,0.181226092
M. musculus,Shc1,0.196729289
M. musculus,Shc2,0.209847564
M. musculus,Shc3,0.197074108
M. musculus,Shc4,0.19561178
M. musculus,Shcbp1,0.191768307
M. musculus,Shcbp1l,0.200923957
M. musculus,Shd,0.204019521
M. musculus,She,0.212433924
M. musculus,Shf,0.204504656
M. musculus,Shh,0.206906913
M. musculus,Shisa2,0.210363585
M. musculus,Shisa3,0.203407702
M. musculus,Shisa4,0.210556901
M. musculus,Shisa5,0.205707712
M. musculus,Shisa7,0.193189823
M. musculus,Shisa8,0.194962657
M. musculus,Shisa9,0.207744378
M. musculus,Shkbp1,0.186716505
M. musculus,Shmt1,0.212587391
M. musculus,Shmt2,0.203623755
M. musculus,Shoc2,0.185377696
M. musculus,Shpk,0.201053622
M. musculus,Shprh,0.196560354
M. musculus,Shq1,0.200183821
M. musculus,Shroom1,0.19425496
M. musculus,Shroom2,0.197189486
M. musculus,Shroom3,0.198940321
M. musculus,Shroom4,0.200205228
M. musculus,Shtn1,0.205714622
M. musculus,Siae,0.190102673
M. musculus,Siah1a,0.20283625
M. musculus,Siah1b,0.203428304
M. musculus,Siah2,0.215187731
M. musculus,Siah3,0.194971694
M. musculus,Sidt1,0.188439265
M. musculus,Sidt2,0.19535855
M. musculus,Sigirr,0.188504462
M. musculus,Siglec1,0.192437507
M. musculus,Siglec15,0.197410868
M. musculus,Siglece,0.192907602
M. musculus,Siglecf,0.197871582
M. musculus,Siglecg,0.188509943
M. musculus,Siglech,0.186412932
M. musculus,Sigmar1,0.19055787
M. musculus,Sik1,0.195391722
M. musculus,Sik2,0.191527958
M. musculus,Sik3,0.197613719
M. musculus,Sike1,0.217815746
M. musculus,Sil1,0.207502633
M. musculus,Sim1,0.18144473
M. musculus,Sim2,0.200332717
M. musculus,Simc1,0.19263225
M. musculus,Sin3b,0.208297614
M. musculus,Sipa1,0.196340959
M. musculus,Sipa1l1,0.193109271
M. musculus,Sipa1l2,0.201722503
M. musculus,Sirpa,0.195158886
M. musculus,Sirpb1a,0.184569815
M. musculus,Sirpb1b,0.185700359
M. musculus,Sirt1,0.196005032
M. musculus,Sirt2,0.209140516
M. musculus,Sirt3,0.190669971
M. musculus,Sirt4,0.193688117
M. musculus,Sirt5,0.210325031
M. musculus,Sirt6,0.198607413
M. musculus,Sirt7,0.200217963
M. musculus,Sis,0.178283575
M. musculus,Sit1,0.195852168
M. musculus,Siva1,0.226584114
M. musculus,Six1,0.195495869
M. musculus,Six2,0.203122339
M. musculus,Six3,0.201229383
M. musculus,Six4,0.193117861
M. musculus,Six5,0.200612751
M. musculus,Six6,0.202570863
M. musculus,Ska1,0.193014061
M. musculus,Ska2,0.217951391
M. musculus,Ska3,0.196329387
M. musculus,Skap1,0.191209212
M. musculus,Skap2,0.198012865
M. musculus,Ski,0.224585542
M. musculus,Skida1,0.205293857
M. musculus,Skil,0.205466469
M. musculus,Skint1,0.180062969
M. musculus,Skint10,0.175664637
M. musculus,Skint11,0.176391585
M. musculus,Skint2,0.186769509
M. musculus,Skint3,0.179621848
M. musculus,Skint4,0.181517878
M. musculus,Skint5,0.174912731
M. musculus,Skint6,0.173393696
M. musculus,Skint7,0.191222399
M. musculus,Skint8,0.181896828
M. musculus,Skint9,0.183426373
M. musculus,Skiv2l,0.201929919
M. musculus,Skiv2l2,0.197959303
M. musculus,Skor1,0.209338645
M. musculus,Skor2,0.206550298
M. musculus,Skp1a,0.185751009
M. musculus,Skp2,0.187055182
M. musculus,Sla,0.187788513
M. musculus,Sla2,0.184041291
M. musculus,Slain1,0.196592778
M. musculus,Slain2,0.186397708
M. musculus,Slamf1,0.19357869
M. musculus,Slamf6,0.186022802
M. musculus,Slamf7,0.193479814
M. musculus,Slamf8,0.193803929
M. musculus,Slamf9,0.189824659
M. musculus,Slbp,0.183530701
M. musculus,Slc10a1,0.189830629
M. musculus,Slc10a2,0.189635915
M. musculus,Slc10a3,0.186178722
