gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000107823	0.785611671	3.327242719	3.971100546	0.837864134	0.402107014	NA	Gm44436
ENSMUSG00000107824	0.574400907	-2.445548919	3.971977714	-0.615700564	0.538092165	NA	Gm6443
ENSMUSG00000107829	2.356835014	4.913377259	3.120539631	1.574528075	0.115365416	NA	Gm43985
ENSMUSG00000107836	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	Gm5315
ENSMUSG00000107859	0.43080068	-2.03010324	3.993501559	-0.508351683	0.611206731	NA	Gm30731
ENSMUSG00000107873	0.400161925	-1.933512919	3.999437311	-0.483446237	0.628778925	NA	Gm19065
ENSMUSG00000107875	1.248789206	1.863936107	3.616026134	0.515465331	0.60622789	NA	Gm44696
ENSMUSG00000107882	0.266774617	-1.352022761	4.044643337	-0.334274903	0.738172126	NA	Gm44278
ENSMUSG00000107884	1.915725747	0.063498321	3.062064723	0.020737093	0.98345538	NA	Gm44144
ENSMUSG00000107892	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	Gm44524
ENSMUSG00000107917	1.487217926	4.252403243	3.681060482	1.155211457	0.248003844	NA	Gm44235
ENSMUSG00000107920	2.515523818	0.266582828	2.510643227	0.106181087	0.915438676	NA	Gm7783
ENSMUSG00000107921	2.456648684	2.879211398	2.852020929	1.009533755	0.312718722	NA	Gm6423
ENSMUSG00000107922	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm44285
ENSMUSG00000107927	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm44090
ENSMUSG00000107929	2.506891878	3.047430533	2.572269452	1.184724459	0.236126409	NA	4930595L18Rik
ENSMUSG00000107933	1.333831986	4.0938552	3.840122091	1.06607423	0.286390088	NA	Gm30498
ENSMUSG00000107936	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm44155
ENSMUSG00000107954	1.067098466	-3.343680985	3.941890279	-0.848243038	0.396302633	NA	Gm43942
ENSMUSG00000107961	0.589208754	2.911359656	3.992364321	0.729231959	0.465859785	NA	Gm44036
ENSMUSG00000107962	0.525905385	1.328863476	4.037632706	0.329119455	0.7420654	NA	Gm43980
ENSMUSG00000107968	0.572852585	2.874338774	3.994564773	0.71956244	0.471794445	NA	Gm44419
ENSMUSG00000107970	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm49058
ENSMUSG00000107971	1.200485774	-3.513257009	3.938010051	-0.892140183	0.372317799	NA	Gm44260
ENSMUSG00000107981	1.314806011	-1.296837694	3.548964398	-0.365412991	0.714803146	NA	Gm6064
ENSMUSG00000107987	0.743608963	3.25349914	3.974445749	0.818604491	0.413012104	NA	Gm43905
ENSMUSG00000107997	0.663650121	0.395620162	3.994664429	0.099037145	0.921108777	NA	Gm44243
ENSMUSG00000108006	0.785611671	3.327242719	3.971100546	0.837864134	0.402107014	NA	Gm44418
ENSMUSG00000108010	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm38708
ENSMUSG00000108013	0.589208754	2.911359656	3.992364321	0.729231959	0.465859785	NA	Gm44052
ENSMUSG00000108017	0.740541468	-2.809858718	3.957518052	-0.710005281	0.477700861	NA	Gm18539
ENSMUSG00000108021	0.381094853	2.28679036	4.037977764	0.566320692	0.571175797	NA	Gm44049
ENSMUSG00000108035	1.706508536	-1.036485634	3.208100893	-0.323083865	0.74663173	NA	Gm44021
ENSMUSG00000108037	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	Gm44597
ENSMUSG00000108042	1.938963223	0.501462056	2.785381993	0.180033495	0.857126272	NA	B130021K23Rik
ENSMUSG00000108046	0.533549233	-2.346678838	3.976562757	-0.59012745	0.555105207	NA	Gm43924
ENSMUSG00000108060	0.574400907	-2.445548919	3.971977714	-0.615700564	0.538092165	NA	4921529L05Rik
ENSMUSG00000108062	0.952737133	3.608473905	3.959782333	0.911280874	0.362147401	NA	Gm44028
ENSMUSG00000108080	0.43080068	-2.03010324	3.993501559	-0.508351683	0.611206731	NA	Gm10209
ENSMUSG00000108082	1.301315686	4.059785972	3.875951702	1.047429453	0.294901553	NA	Gm5314
ENSMUSG00000108094	1.579602493	-3.905706896	3.61705266	-1.079803714	0.280229597	NA	Gm31108
ENSMUSG00000108102	0.743608963	3.25349914	3.974445749	0.818604491	0.413012104	NA	Gm44437
ENSMUSG00000108103	1.383537813	1.147457536	3.457263716	0.331897602	0.739966581	NA	Gm44081
ENSMUSG00000108111	0.376449667	2.271392594	4.039362504	0.562314621	0.573901679	NA	Gm45901
ENSMUSG00000108121	0.659004935	0.380099819	3.996090511	0.09511792	0.924221164	NA	Gm43952
ENSMUSG00000108122	2.172289979	-1.488813271	2.949569553	-0.504756116	0.613730142	NA	Gm44116
ENSMUSG00000108126	1.29240204	-3.616173781	3.901107559	-0.926960799	0.353946888	NA	Gm43909
ENSMUSG00000108128	1.51557537	1.470680771	3.339529197	0.44038566	0.659657809	NA	4922502N22Rik
ENSMUSG00000108129	2.563453384	2.343614448	2.316777495	1.011583742	0.311737123	NA	4930417O13Rik
ENSMUSG00000108132	1.29240204	-3.616173781	3.901107559	-0.926960799	0.353946888	NA	Gm44175
ENSMUSG00000108141	0.811895533	-0.174716899	3.950068165	-0.044231363	0.964719982	NA	Gm44079
ENSMUSG00000108146	1.007316085	-3.256193238	3.866595592	-0.84213442	0.399712716	NA	Gm43889
ENSMUSG00000108168	0.266774617	-1.352022761	4.044643337	-0.334274903	0.738172126	NA	Gm43864
ENSMUSG00000108183	1.436002267	-3.76819046	3.74733351	-1.005565811	0.314624477	NA	Gm44227
ENSMUSG00000108190	0.952737133	3.608473905	3.959782333	0.911280874	0.362147401	NA	Gm44731
ENSMUSG00000108198	1.005201587	-3.253449044	3.944146782	-0.824880316	0.409439543	NA	Gm44823
ENSMUSG00000108213	1.63008967	-3.953985442	3.219400158	-1.228174582	0.219381438	NA	Gm44172
ENSMUSG00000108220	1.333831986	4.0938552	3.840122091	1.06607423	0.286390088	NA	Gm44056
ENSMUSG00000108233	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Gm44084
ENSMUSG00000108237	1.374820425	4.135599922	3.796909172	1.089201699	0.27606495	NA	Gm19757
ENSMUSG00000108238	1.765431615	1.585657709	2.62085882	0.605014546	0.545169332	NA	Gm43984
ENSMUSG00000108252	0.344511211	0.431396445	4.080472857	0.10572217	0.91580279	NA	Gm44059
ENSMUSG00000108254	1.750059787	4.484142171	3.111085514	1.441343271	0.149487728	NA	Gm43908
ENSMUSG00000108255	0.718001133	-2.767728569	3.959012119	-0.699095756	0.484492191	NA	Gm16499
ENSMUSG00000108276	0.578708076	2.887663388	3.993766412	0.723042634	0.469653691	NA	Gm36640
ENSMUSG00000108282	0.392805836	2.324809454	4.034619318	0.576215318	0.564469653	NA	Gm44317
ENSMUSG00000108283	2.624367496	-0.369699853	2.755875639	-0.134149687	0.893284211	NA	Gm44008
ENSMUSG00000108291	0.57164228	2.871625469	3.99472823	0.718853775	0.47223102	NA	Gm44292
ENSMUSG00000108295	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm36406
ENSMUSG00000108305	0.381094853	2.28679036	4.037977764	0.566320692	0.571175797	NA	Gm19078
ENSMUSG00000108309	2.293830952	4.875795345	2.809640231	1.735380669	0.082673402	NA	Gm44703
ENSMUSG00000108322	2.250270687	-1.594597357	2.618869784	-0.608887607	0.542598939	NA	5430431A17Rik
ENSMUSG00000108331	0.323934735	0.431396445	4.080472857	0.10572217	0.91580279	NA	Gm5322
ENSMUSG00000108354	0.400161925	-1.933512919	3.999437311	-0.483446237	0.628778925	NA	4931431B13Rik
ENSMUSG00000108360	0.982014589	3.649694412	3.958298704	0.922036128	0.356509731	NA	Gm36159
ENSMUSG00000108368	2.594327326	-2.569638507	2.514213429	-1.022044699	0.306759745	NA	Gm45053
ENSMUSG00000108370	0.29170852	-1.46391056	4.0345187	-0.362846394	0.716719633	NA	Gm8209
ENSMUSG00000108382	1.670738266	0.409878879	3.21769883	0.127382611	0.898637578	NA	4930448A20Rik
ENSMUSG00000108396	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm6905
ENSMUSG00000108401	0.444324881	-2.070730133	3.991118724	-0.518834511	0.603876149	NA	Rpl19-ps10
ENSMUSG00000108421	1.600647699	-3.928065955	3.596428286	-1.092213063	0.274739462	NA	Gm44718
ENSMUSG00000108436	0.952737133	3.608473905	3.959782333	0.911280874	0.362147401	NA	Gm44851
ENSMUSG00000108443	2.333999892	-1.037102619	2.410261609	-0.430286329	0.666987371	NA	Gm44510
ENSMUSG00000108447	1.286884786	2.909736073	3.592102992	0.810036928	0.417918952	NA	Gm44567
ENSMUSG00000108451	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Olfr185-ps1
ENSMUSG00000108452	0.743608963	3.25349914	3.974445749	0.818604491	0.413012104	NA	4930413G21Rik
ENSMUSG00000108455	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	Gm44745
ENSMUSG00000108465	1.571223343	4.328283191	3.608380664	1.199508476	0.230330291	NA	Gm45110
ENSMUSG00000108483	1.481082936	-3.811330225	3.705080417	-1.028676789	0.303631581	NA	Gm45184
ENSMUSG00000108494	1.374820425	4.135599922	3.796909172	1.089201699	0.27606495	NA	Gm45203
ENSMUSG00000108500	1.276671868	2.909734666	3.602943618	0.807599278	0.419321302	NA	Gm45033
ENSMUSG00000108507	1.619673674	0.507726798	3.251341242	0.156159185	0.875907548	NA	6720469O03Rik
ENSMUSG00000108513	0.668295306	0.411017933	3.993264191	0.102927809	0.918020267	NA	Gm30075
ENSMUSG00000108519	2.518104984	5.009430288	2.720516297	1.841352795	0.065569876	NA	4833421K07Rik
ENSMUSG00000108526	1.374820425	4.135599922	3.796909172	1.089201699	0.27606495	NA	Gm45828
ENSMUSG00000108540	2.475806929	-0.17536641	2.03229243	-0.086289949	0.931235928	NA	Gm4768
ENSMUSG00000108546	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Gm44662
ENSMUSG00000108557	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	Gm44835
ENSMUSG00000108572	1.524379413	4.286501041	3.647702129	1.17512365	0.23994525	NA	Gm44883
ENSMUSG00000108581	1.710281653	4.452750172	3.186259416	1.397485135	0.162267734	NA	Gm44896
ENSMUSG00000108588	0.743608963	3.25349914	3.974445749	0.818604491	0.413012104	NA	Gm44814
ENSMUSG00000108597	2.072795763	4.730733282	2.913198882	1.623896436	0.104397913	NA	Gm44708
ENSMUSG00000108634	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm38534
ENSMUSG00000108643	1.481082936	-3.811330225	3.705080417	-1.028676789	0.303631581	NA	Gm44931
ENSMUSG00000108652	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	0610006L08Rik
ENSMUSG00000108655	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	Gm44949
ENSMUSG00000108657	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm35611
ENSMUSG00000108659	1.467260391	-3.802572399	3.714045851	-1.02383561	0.305912928	NA	Gm34121
ENSMUSG00000108662	1.698321475	-0.295001068	2.909631496	-0.101387776	0.919242639	NA	Olfr188-ps1
ENSMUSG00000108670	0.666936541	-2.667437554	3.962746829	-0.673128431	0.500865588	NA	Gm44815
ENSMUSG00000108693	0.574400907	-2.445548919	3.971977714	-0.615700564	0.538092165	NA	Gm45153
ENSMUSG00000108701	2.691903655	-1.932792805	2.750855153	-0.702615259	0.482295551	NA	Gm44616
ENSMUSG00000108713	2.341189167	-4.475439904	2.804045757	-1.596065218	0.110474233	NA	Gm33027
ENSMUSG00000108719	1.200485774	-3.513257009	3.938010051	-0.892140183	0.372317799	NA	Gm44757
ENSMUSG00000108726	1.440309436	-0.574890641	3.123073663	-0.184078476	0.853951891	NA	Gm30684
ENSMUSG00000108727	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm44779
ENSMUSG00000108731	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Api5-ps
ENSMUSG00000108732	2.221624404	-4.39645696	3.205540526	-1.371518134	0.170213495	NA	2310043P16Rik
ENSMUSG00000108737	0.666936541	-2.667437554	3.962746829	-0.673128431	0.500865588	NA	BC060293
ENSMUSG00000108741	0.86160136	-3.030934046	3.950346838	-0.767257704	0.44292831	NA	Gm44553
ENSMUSG00000108749	1.474634094	2.000293343	3.398153466	0.588641261	0.556101949	NA	Gm44767
ENSMUSG00000108752	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm45191
ENSMUSG00000108753	0.562351908	2.850135609	3.996033515	0.713241167	0.475696536	NA	Gm45094
ENSMUSG00000108761	2.538023796	-0.316069707	2.02351607	-0.156198269	0.875876741	NA	Atp6v0c-ps1
ENSMUSG00000108766	1.834864919	1.279344462	3.107434026	0.411704464	0.680556052	NA	Gm44760
ENSMUSG00000108777	1.005201587	-3.253449044	3.944146782	-0.824880316	0.409439543	NA	Gm45081
ENSMUSG00000108795	0.933711158	-3.151479585	3.946870841	-0.798475479	0.424594617	NA	Gm45121
ENSMUSG00000108802	0.762189706	3.286591779	3.972923764	0.827247633	0.408096719	NA	Gm44769
ENSMUSG00000108803	0.519912775	1.294091244	4.040772112	0.320258408	0.74877245	NA	4930533N22Rik
ENSMUSG00000108804	0.952737133	3.608473905	3.959782333	0.911280874	0.362147401	NA	Gm30437
ENSMUSG00000108806	0.381094853	2.28679036	4.037977764	0.566320692	0.571175797	NA	Gm44729
ENSMUSG00000108811	0.57164228	2.871625469	3.99472823	0.718853775	0.47223102	NA	4933432K03Rik
ENSMUSG00000108812	1.333873083	-3.665103896	3.852063799	-0.951465004	0.341368376	NA	C130083A15Rik
ENSMUSG00000108821	0.718001133	-2.767728569	3.959012119	-0.699095756	0.484492191	NA	4933423L19Rik
ENSMUSG00000108827	1.550221989	4.30944691	3.267423378	1.31891292	0.187198226	NA	Olfr1310
ENSMUSG00000108828	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	Gm34549
ENSMUSG00000108832	1.305960871	4.065050929	3.514385966	1.156688812	0.247399522	NA	Gm44832
ENSMUSG00000108848	1.436002267	-3.76819046	3.74733351	-1.005565811	0.314624477	NA	4933430N04Rik
ENSMUSG00000108854	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	D830036C21Rik
ENSMUSG00000108860	0.486764014	-0.521481444	4.032843387	-0.129308628	0.897113445	NA	Gm6070
ENSMUSG00000108871	1.734480239	0.218748527	2.897942428	0.075484083	0.939829561	NA	Gm45102
ENSMUSG00000108873	2.145240822	-3.25614856	2.714641707	-1.199476362	0.230342771	NA	Gm44609
ENSMUSG00000108874	0.334147653	0.431396445	4.080472857	0.10572217	0.91580279	NA	Gm9711
ENSMUSG00000108878	1.200485774	-3.513257009	3.938010051	-0.892140183	0.372317799	NA	Gm49493
ENSMUSG00000108880	2.15984955	-1.512903462	2.643804863	-0.572244753	0.567156172	NA	Gm44560
ENSMUSG00000108883	0.964237656	-0.66263511	3.929323421	-0.168638475	0.866081015	NA	Gm44623
ENSMUSG00000108886	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm44830
ENSMUSG00000108888	1.301315686	4.059785972	3.875951702	1.047429453	0.294901553	NA	Gm45231
ENSMUSG00000108896	2.340045161	0.933744037	2.564325963	0.364128449	0.715762093	NA	Gm20136
ENSMUSG00000108897	0.957868647	0.474374558	3.913927216	0.121201681	0.903531293	NA	Gm44861
ENSMUSG00000108908	1.339687477	4.099869231	3.482042443	1.177432297	0.239023005	NA	Olfr1293-ps
ENSMUSG00000108912	1.178417507	3.913085925	3.949745949	0.990718384	0.321823112	NA	E230020D15Rik
ENSMUSG00000108920	0.734309578	-1.410174272	3.975361049	-0.354728603	0.72279292	NA	Gm44678
ENSMUSG00000108933	0.743608963	3.25349914	3.974445749	0.818604491	0.413012104	NA	Gm44582
ENSMUSG00000108934	0.319289549	0.431396445	4.080472857	0.10572217	0.91580279	NA	Gm44732
ENSMUSG00000108942	0.287200453	-1.444367967	4.036232782	-0.357850512	0.720455187	NA	Gm44660
ENSMUSG00000108943	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	Gm44559
ENSMUSG00000108953	2.602631371	5.059612575	3.015756184	1.677726005	0.0934006	NA	Gm45129
ENSMUSG00000108955	1.005201587	-3.253449044	3.944146782	-0.824880316	0.409439543	NA	Gm44775
ENSMUSG00000108956	0.982014589	3.649694412	3.958298704	0.922036128	0.356509731	NA	Gm45179
ENSMUSG00000108957	0.340003145	0.431396445	4.080472857	0.10572217	0.91580279	NA	Gm45235
ENSMUSG00000108961	1.238578821	-0.227971163	3.605316326	-0.063231945	0.949581807	NA	Gm32540
ENSMUSG00000108976	0.771966406	-0.109044688	3.95892197	-0.027544036	0.978025818	NA	Gm29797
ENSMUSG00000108980	1.281455597	-1.18039669	3.586144021	-0.329154848	0.742038649	NA	Gm45155
ENSMUSG00000108981	0.659580452	0.541380939	3.998376301	0.135400197	0.892295468	NA	Gm15262
ENSMUSG00000108984	1.374820425	4.135599922	3.796909172	1.089201699	0.27606495	NA	Gm44916
ENSMUSG00000108991	1.143284559	3.871475927	3.950996597	0.979873263	0.327148682	NA	Gm45807
ENSMUSG00000108993	1.333831986	4.0938552	3.840122091	1.06607423	0.286390088	NA	Gm44846
ENSMUSG00000109005	0.444324881	-2.070730133	3.991118724	-0.518834511	0.603876149	NA	Gm45221
ENSMUSG00000109008	0.838416896	1.088198059	3.958119833	0.274928023	0.783371538	NA	Gm44899
ENSMUSG00000109015	1.446356484	-0.663709109	3.406245935	-0.194850613	0.845509898	NA	Gm31024
ENSMUSG00000109021	0.888649762	-3.073457378	3.949087725	-0.778270221	0.436409727	NA	Gm44812
ENSMUSG00000109032	1.859022408	4.574277714	3.389371463	1.349594686	0.17714603	NA	Gm7972
ENSMUSG00000109051	1.227305482	-2.334049061	3.667020733	-0.636497372	0.524452293	NA	Gm44913
ENSMUSG00000109052	0.296216587	-1.483254448	4.032844047	-0.367793654	0.713027101	NA	Gm45012
ENSMUSG00000109054	0.976159098	3.641511885	3.935893905	0.925205804	0.354858865	NA	Gm44789
ENSMUSG00000109089	0.400161925	-1.933512919	3.999437311	-0.483446237	0.628778925	NA	4833411C07Rik
ENSMUSG00000109090	1.436002267	-3.76819046	3.74733351	-1.005565811	0.314624477	NA	Gm45088
ENSMUSG00000109095	1.570307288	-3.89723888	3.240546125	-1.202648791	0.229112258	NA	Gm44799
ENSMUSG00000109097	2.336735657	-1.091523936	2.57551607	-0.423807853	0.671705951	NA	Gm29683
ENSMUSG00000109111	0.933711158	-3.151479585	3.946870841	-0.798475479	0.424594617	NA	6530437J22Rik
ENSMUSG00000109114	0.578708076	2.887663388	3.993766412	0.723042634	0.469653691	NA	Gm44753
ENSMUSG00000109128	0.266774617	-1.352022761	4.044643337	-0.334274903	0.738172126	NA	Gm45022
ENSMUSG00000109145	1.821228461	3.460941336	3.176824858	1.089434102	0.2759625	NA	Gm20744
ENSMUSG00000109171	1.609435139	-2.789464044	2.714661189	-1.027555135	0.304159138	NA	Gm5735
ENSMUSG00000109181	2.463097525	-0.593569727	2.81719331	-0.21069542	0.833124949	NA	Gm5605
ENSMUSG00000109186	0.533549233	-2.346678838	3.976562757	-0.59012745	0.555105207	NA	Gm34821
ENSMUSG00000109194	1.547654697	-1.649722731	3.031160312	-0.54425453	0.586266332	NA	Gm44570
ENSMUSG00000109199	0.266774617	-1.352022761	4.044643337	-0.334274903	0.738172126	NA	Gm44996
ENSMUSG00000109205	1.78965739	-0.454317813	2.862351284	-0.158721892	0.873887989	NA	Gm44954
ENSMUSG00000109209	1.143284559	3.871475927	3.950996597	0.979873263	0.327148682	NA	Gm45104
ENSMUSG00000109232	0.557706722	2.8392919	3.99669941	0.710409167	0.47745044	NA	Gm44577
ENSMUSG00000109250	0.381094853	2.28679036	4.037977764	0.566320692	0.571175797	NA	Gm5053
ENSMUSG00000109255	0.716452812	1.912552035	3.757368419	0.509013709	0.610742615	NA	Gm7407
ENSMUSG00000109257	0.57164228	2.871625469	3.99472823	0.718853775	0.47223102	NA	Gm45200
ENSMUSG00000109279	0.888649762	-3.073457378	3.949087725	-0.778270221	0.436409727	NA	Gm45220
ENSMUSG00000109286	0.80032385	-2.929668612	3.95349726	-0.741032159	0.458673941	NA	Gm44541
ENSMUSG00000109290	1.201604505	-2.291559845	3.694067034	-0.620335209	0.535037119	NA	Phgdh-ps1
ENSMUSG00000109299	1.352899058	1.241748865	3.485383907	0.356273196	0.72163598	NA	Gm45164
ENSMUSG00000109305	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	1810010D01Rik
ENSMUSG00000109328	0.574400907	-2.445548919	3.971977714	-0.615700564	0.538092165	NA	Olfr1438-ps1
ENSMUSG00000109332	1.884835214	-4.159882008	3.034000616	-1.371088057	0.170347508	NA	Gm44742
ENSMUSG00000109333	0.740541468	-2.809858718	3.957518052	-0.710005281	0.477700861	NA	Gm30790
ENSMUSG00000109354	0.296216587	-1.483254448	4.032844047	-0.367793654	0.713027101	NA	Olfr706
ENSMUSG00000109355	2.312877267	-1.60442624	2.586769232	-0.620243283	0.53509763	NA	Gm4880
ENSMUSG00000109358	1.200485774	-3.513257009	3.938010051	-0.892140183	0.372317799	NA	Gm44716
ENSMUSG00000109361	0.785611671	3.327242719	3.971100546	0.837864134	0.402107014	NA	Gm44946
ENSMUSG00000109362	2.719661757	-1.908248345	2.444115334	-0.780752168	0.434948272	NA	Gm44562
ENSMUSG00000109366	1.732979641	1.721742212	2.86371079	0.601227686	0.547688347	NA	Gm44698
ENSMUSG00000109379	0.964237656	-0.66263511	3.929323421	-0.168638475	0.866081015	NA	Gm44550
ENSMUSG00000109382	1.333831986	4.0938552	3.840122091	1.06607423	0.286390088	NA	4930567K12Rik
ENSMUSG00000109384	0.592433174	-2.487103464	3.970140978	-0.626452178	0.531018394	NA	Gm17931
ENSMUSG00000109388	1.374820425	4.135599922	3.796909172	1.089201699	0.27606495	NA	Gm44688
ENSMUSG00000109392	1.487217926	4.252403243	3.681060482	1.155211457	0.248003844	NA	Gm5737
ENSMUSG00000109393	1.487217926	4.252403243	3.681060482	1.155211457	0.248003844	NA	Gm44936
ENSMUSG00000109419	0.392805836	2.324809454	4.034619318	0.576215318	0.564469653	NA	Gm45163
ENSMUSG00000109422	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm45174
ENSMUSG00000109438	1.163137059	0.849551539	3.085320368	0.27535278	0.783045219	NA	Gm45073
ENSMUSG00000109450	1.451640965	-3.782935821	3.36177224	-1.125280224	0.260470307	NA	Gm39043
ENSMUSG00000109455	1.119912498	0.056445888	3.414162542	0.016532865	0.986809283	NA	Gm44710
ENSMUSG00000109459	0.57164228	2.871625469	3.99472823	0.718853775	0.47223102	NA	Gm39526
ENSMUSG00000109468	1.178417507	3.913085925	3.949745949	0.990718384	0.321823112	NA	Gm45185
ENSMUSG00000109491	1.69170091	4.437841257	3.141819564	1.412506723	0.157800813	NA	Gm15396
ENSMUSG00000109495	0.892493671	-1.784000142	3.417194559	-0.522065721	0.601624572	NA	Gm47692
ENSMUSG00000109502	1.863035133	3.494683127	3.153692913	1.108124102	0.267808223	NA	Gm18672
ENSMUSG00000109505	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Gm44677
ENSMUSG00000109508	0.400161925	-1.933512919	3.999437311	-0.483446237	0.628778925	NA	Gm44956
ENSMUSG00000109528	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Olfr1309
ENSMUSG00000109539	0.666936541	-2.667437554	3.962746829	-0.673128431	0.500865588	NA	Gm44667
ENSMUSG00000109545	1.487217926	4.252403243	3.681060482	1.155211457	0.248003844	NA	Gm44788
ENSMUSG00000109550	1.005201587	-3.253449044	3.944146782	-0.824880316	0.409439543	NA	Gm44892
ENSMUSG00000109555	0.371804482	2.255872257	4.040772813	0.558277429	0.576654955	NA	Gm44891
ENSMUSG00000109556	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Gm38843
ENSMUSG00000109564	1.067098466	-3.343680985	3.941890279	-0.848243038	0.396302633	NA	Muc16
ENSMUSG00000109565	1.204765147	-2.30345557	3.338770201	-0.689911384	0.490249916	NA	Gm6579
ENSMUSG00000109575	0.266774617	-1.352022761	4.044643337	-0.334274903	0.738172126	NA	Gm44831
ENSMUSG00000109580	0.444324881	-2.070730133	3.991118724	-0.518834511	0.603876149	NA	Gm8268
ENSMUSG00000109586	0.281495602	-1.418741693	4.038514797	-0.351302834	0.725361169	NA	Gm6853
ENSMUSG00000109587	0.392805836	2.324809454	4.034619318	0.576215318	0.564469653	NA	Gm31105
ENSMUSG00000109590	2.610768176	0.098456749	2.219685986	0.044356161	0.964620506	NA	Gm32710
ENSMUSG00000109593	1.761770769	4.493318779	3.154685858	1.424331608	0.154350502	NA	Gm45431
ENSMUSG00000109599	1.200485774	-3.513257009	3.938010051	-0.892140183	0.372317799	NA	Gm31812
ENSMUSG00000109612	1.481981376	-3.817020135	3.367239298	-1.133575549	0.256972634	NA	Gm45253
ENSMUSG00000109621	1.768866495	1.587050751	2.855021937	0.555880405	0.578292615	NA	Gm45370
ENSMUSG00000109632	2.197643498	-0.95943551	2.621441228	-0.36599543	0.714368486	NA	Gm31479
ENSMUSG00000109648	1.301315686	4.059785972	3.875951702	1.047429453	0.294901553	NA	Svet1
ENSMUSG00000109651	0.711099497	-2.754378837	3.959494596	-0.695638994	0.48665494	NA	Gm45463
ENSMUSG00000109653	0.952737133	3.608473905	3.959782333	0.911280874	0.362147401	NA	Gm45608
ENSMUSG00000109664	0.381094853	2.28679036	4.037977764	0.566320692	0.571175797	NA	Gm9520
ENSMUSG00000109669	0.929511204	3.574908561	3.961021713	0.902521829	0.366779731	NA	Gm45472
ENSMUSG00000109674	1.72495216	-1.010525577	2.920480125	-0.346013509	0.729332562	NA	Gm45470
ENSMUSG00000109693	1.767626261	4.498244501	3.45445523	1.302157417	0.192862579	NA	Gm45483
ENSMUSG00000109696	2.562902388	-4.604157579	2.713433544	-1.696801305	0.089734232	NA	Gm36670
ENSMUSG00000109706	0.824481339	1.055864479	3.960109243	0.266625089	0.789757837	NA	Fth-ps3
ENSMUSG00000109712	1.148801813	-3.446186986	3.939490917	-0.874779777	0.381693743	NA	Gm8667
ENSMUSG00000109716	1.29240204	-3.616173781	3.901107559	-0.926960799	0.353946888	NA	Gm42196
ENSMUSG00000109717	1.115413445	3.837586669	3.952041875	0.971038969	0.331528873	NA	Gm34368
ENSMUSG00000109719	0.933711158	-3.151479585	3.946870841	-0.798475479	0.424594617	NA	Gm45266
ENSMUSG00000109729	1.699134092	0.377868126	2.924407739	0.129211847	0.897190022	NA	Gm45418
ENSMUSG00000109731	0.296216587	-1.483254448	4.032844047	-0.367793654	0.713027101	NA	Gm45425
ENSMUSG00000109733	1.376083521	-1.383609482	3.188602509	-0.433923475	0.664344012	NA	Gm33940
ENSMUSG00000109743	0.43080068	-2.03010324	3.993501559	-0.508351683	0.611206731	NA	Gm45255
ENSMUSG00000109750	1.875716592	1.184396253	3.085302941	0.383883293	0.70106495	NA	Hmgb1-rs17
ENSMUSG00000109753	0.996726767	-1.967894941	3.953497034	-0.497760571	0.61865281	NA	Gm45633
ENSMUSG00000109781	0.57164228	2.871625469	3.99472823	0.718853775	0.47223102	NA	Gm45509
ENSMUSG00000109784	1.436002267	-3.76819046	3.74733351	-1.005565811	0.314624477	NA	Gm45493
