organism,gene_name,tAI
R. norvegicus,Sarnp,0.237915725
R. norvegicus,Sars,0.235646526
R. norvegicus,Sars2,0.240116954
R. norvegicus,Sart1,0.241216652
R. norvegicus,Sart3,0.243350274
R. norvegicus,Sash1,0.234287649
R. norvegicus,Sash3,0.24458786
R. norvegicus,Sass6,0.193636545
R. norvegicus,Sat1,0.206295817
R. norvegicus,Sat2,0.228096023
R. norvegicus,Satb1,0.239340105
R. norvegicus,Satb2,0.243352712
R. norvegicus,Satl1,0.225000441
R. norvegicus,Sav1,0.219605349
R. norvegicus,Saxo1,0.227333757
R. norvegicus,Saxo2,0.225840561
R. norvegicus,Saxol1,0.233933666
R. norvegicus,Saysd1,0.247008097
R. norvegicus,Sbds,0.227394319
R. norvegicus,Sbf1,0.239878863
R. norvegicus,Sbf2,0.221202571
R. norvegicus,Sbk1,0.252460771
R. norvegicus,Sbk2,0.244703707
R. norvegicus,Sbk3,0.244114407
R. norvegicus,Sbno1,0.223693771
R. norvegicus,Sbno2,0.245144406
R. norvegicus,Sbp,0.227862586
R. norvegicus,Sbsn,0.272805813
R. norvegicus,Sbspon,0.27907033
R. norvegicus,Sc5d,0.188253484
R. norvegicus,Scaf1,0.285849264
R. norvegicus,Scaf11,0.247031568
R. norvegicus,Scaf4,0.27789791
R. norvegicus,Scaf8,0.255411952
R. norvegicus,Scai,0.198962801
R. norvegicus,Scamp1,0.232909958
R. norvegicus,Scamp2,0.245757144
R. norvegicus,Scamp4,0.249855076
R. norvegicus,Scamp5,0.229516065
R. norvegicus,Scand1,0.279930129
R. norvegicus,Scap,0.228659893
R. norvegicus,Scaper,0.224670146
R. norvegicus,Scara3,0.236415811
R. norvegicus,Scara5,0.241811405
R. norvegicus,Scarb1,0.220716568
R. norvegicus,Scarb2,0.227885093
R. norvegicus,Scarf1,0.293595448
R. norvegicus,Scarf2,0.281430424
R. norvegicus,Scart1,0.260539421
R. norvegicus,Sccpdh,0.229125183
R. norvegicus,Scd,0.212220126
R. norvegicus,Scd2,0.222341791
R. norvegicus,Scd4,0.216653318
R. norvegicus,Scel,0.224828054
R. norvegicus,Scfd1,0.210827494
R. norvegicus,Scfd2,0.228227914
R. norvegicus,Scg2,0.218408719
R. norvegicus,Scg3,0.213244768
R. norvegicus,Scg5,0.242885807
R. norvegicus,Scgb1a1,0.230415014
R. norvegicus,Scgb1b30,0.232800321
R. norvegicus,Scgb1c1,0.218143746
R. norvegicus,Scgb1d2,0.227675443
R. norvegicus,Scgb1d4,0.215588331
R. norvegicus,Scgb2a1,0.221193887
R. norvegicus,Scgb2a2,0.232850524
R. norvegicus,Scgb2b24,0.194126844
R. norvegicus,Scgb3a1,0.274296944
R. norvegicus,Scgb3a2,0.219182234
R. norvegicus,Scgn,0.203374157
R. norvegicus,Schip1,0.226634012
R. norvegicus,Scimp,0.240352954
R. norvegicus,Scin,0.217066559
R. norvegicus,Sclt1,0.195757253
R. norvegicus,Scly,0.250970173
R. norvegicus,Scmh1,0.232299591
R. norvegicus,Scml2,0.231223124
R. norvegicus,Scml4,0.241853857
R. norvegicus,Scn10a,0.227396489
R. norvegicus,Scn11a,0.215717075
R. norvegicus,Scn1a,0.213069784
R. norvegicus,Scn1b,0.22434069
R. norvegicus,Scn2a,0.219253594
R. norvegicus,Scn2b,0.224375455
R. norvegicus,Scn3a,0.216878048
R. norvegicus,Scn3b,0.223826445
R. norvegicus,Scn4a,0.225295032
R. norvegicus,Scn4b,0.215328677
R. norvegicus,Scn5a,0.226490315
R. norvegicus,Scn7a,0.203172636
R. norvegicus,Scn8a,0.228520695
R. norvegicus,Scn9a,0.211530867
R. norvegicus,Scnm1,0.239553484
R. norvegicus,Scnn1a,0.230048054
R. norvegicus,Scnn1b,0.239350369
R. norvegicus,Scnn1g,0.215740158
R. norvegicus,Sco1,0.22988423
R. norvegicus,Scoc,0.213461922
R. norvegicus,Scp2,0.219189417
R. norvegicus,Scp2d1,0.227166026
R. norvegicus,Scpep1,0.21015272
R. norvegicus,Scrg1,0.205688136
R. norvegicus,Scrib,0.255900289
R. norvegicus,Scrn1,0.251050669
R. norvegicus,Scrn2,0.265055851
R. norvegicus,Scrn3,0.226481546
R. norvegicus,Scrt1,0.248175713
R. norvegicus,Scrt2,0.262969235
R. norvegicus,Sct,0.229462795
R. norvegicus,Sctr,0.204481389
R. norvegicus,Scube1,0.263594237
R. norvegicus,Scube2,0.246317938
R. norvegicus,Scube3,0.264119867
R. norvegicus,Scx,0.244563441
R. norvegicus,Scyl1,0.251232298
R. norvegicus,Scyl2,0.217513125
R. norvegicus,Scyl3,0.231404702
R. norvegicus,Sdad1,0.222029993
R. norvegicus,Sdc1,0.25725838
R. norvegicus,Sdc2,0.228502319
R. norvegicus,Sdc3,0.273175197
R. norvegicus,Sdc4,0.225173751
R. norvegicus,Sdcbp,0.235139957
R. norvegicus,Sdcbp2,0.240878511
R. norvegicus,Sdccag3,0.229183586
R. norvegicus,Sdccag8,0.222754889
R. norvegicus,Sde2,0.268217631
R. norvegicus,Sdf2,0.225163354
R. norvegicus,Sdf2l1,0.225647371
R. norvegicus,Sdf4,0.240155485
R. norvegicus,Sdha,0.24115704
R. norvegicus,Sdhaf1,0.223616464
R. norvegicus,Sdhaf2,0.195870134
R. norvegicus,Sdhaf3,0.211552635
R. norvegicus,Sdhaf4,0.22962429
R. norvegicus,Sdhb,0.242229447
R. norvegicus,Sdhc,0.209558664
R. norvegicus,Sdhd,0.219909435
R. norvegicus,Sdk2,0.238151997
R. norvegicus,Sdr16c5,0.20844859
R. norvegicus,Sdr39u1,0.233471467
R. norvegicus,Sdr42e1,0.21338428
R. norvegicus,Sdr9c7,0.211199229
R. norvegicus,Sds,0.260350833
R. norvegicus,Sdsl,0.263012405
R. norvegicus,Sebox,0.2801205
R. norvegicus,Sec1,0.236204333
R. norvegicus,Sec11a,0.191886628
R. norvegicus,Sec11c,0.199079709
R. norvegicus,Sec13,0.249948738
R. norvegicus,Sec14l1,0.220039383
R. norvegicus,Sec14l2,0.223624459
R. norvegicus,Sec14l4,0.226302687
R. norvegicus,Sec14l5,0.233132219
R. norvegicus,Sec16a,0.260938621
R. norvegicus,Sec16b,0.238324949
R. norvegicus,Sec22a,0.214336886
R. norvegicus,Sec22b,0.218364339
R. norvegicus,Sec22c,0.239531554
R. norvegicus,Sec23a,0.226439295
R. norvegicus,Sec23b,0.227792818
R. norvegicus,Sec23ip,0.227450602
R. norvegicus,Sec24a,0.226317081
R. norvegicus,Sec24b,0.236973615
R. norvegicus,Sec24c,0.251418854
R. norvegicus,Sec24d,0.250040393
R. norvegicus,Sec31a,0.245753617
R. norvegicus,Sec31b,0.256071782
R. norvegicus,Sec61a1,0.215382613
R. norvegicus,Sec61a2,0.216133899
R. norvegicus,Sec61b,0.233016573
R. norvegicus,Sec61g,0.234460776
R. norvegicus,Sec62,0.21190094
R. norvegicus,Sec63,0.217846764
R. norvegicus,Secisbp2,0.262940091
R. norvegicus,Secisbp2l,0.241396438
R. norvegicus,Sectm1a,0.221841896
R. norvegicus,Sectm1b,0.224544454
R. norvegicus,Sel1l,0.218462619
R. norvegicus,Sel1l2,0.192162228
R. norvegicus,Sel1l3,0.207462101
R. norvegicus,Sele,0.250468927
R. norvegicus,Selenbp1,0.234367998
R. norvegicus,Selenof,0.206975169
R. norvegicus,Selenoh,0.238586568
R. norvegicus,Selenok,0.220554522
R. norvegicus,Selenom,0.216389265
R. norvegicus,Selenon,0.229862115
R. norvegicus,Selenoo,0.244532526
R. norvegicus,Selenop,0.195951526
R. norvegicus,Selenos,0.211811788
R. norvegicus,Selenot,0.211510089
R. norvegicus,Selenov,0.248232887
R. norvegicus,Selenow,0.227255145
R. norvegicus,Sell,0.249539587
R. norvegicus,Selp,0.256666631
R. norvegicus,Selplg,0.272718734
R. norvegicus,Sem1,0.266054878
R. norvegicus,Sema3a,0.220133898
R. norvegicus,Sema3b,0.247028565
R. norvegicus,Sema3c,0.225836401
R. norvegicus,Sema3d,0.212612985
R. norvegicus,Sema3e,0.220247753
R. norvegicus,Sema3f,0.241405446
R. norvegicus,Sema3g,0.239984331
R. norvegicus,Sema4a,0.233447682
R. norvegicus,Sema4b,0.231655708
R. norvegicus,Sema4c,0.23329846
R. norvegicus,Sema4d,0.237242815
R. norvegicus,Sema4f,0.239129646
R. norvegicus,Sema4g,0.24039323
R. norvegicus,Sema5a,0.243837672
R. norvegicus,Sema5b,0.251142609
R. norvegicus,Sema6a,0.231498354
R. norvegicus,Sema6b,0.24658795
R. norvegicus,Sema6c,0.244062044
R. norvegicus,Sema6d,0.227097519
R. norvegicus,Sema7a,0.229407654
R. norvegicus,Semg1,0.16047857
R. norvegicus,Senp1,0.195255719
R. norvegicus,Senp17,0.219833821
R. norvegicus,Senp18,0.219435874
R. norvegicus,Senp2,0.202816474
R. norvegicus,Senp3,0.22479318
R. norvegicus,Senp5,0.213501608
R. norvegicus,Senp6,0.217515913
R. norvegicus,Senp7,0.226978159
R. norvegicus,Senp8,0.20706434
R. norvegicus,Sephs1,0.225477071
R. norvegicus,Sepsecs,0.233720538
R. norvegicus,Sept1,0.229703511
R. norvegicus,Sept10,0.216247942
R. norvegicus,Sept11,0.231193394
R. norvegicus,Sept12,0.247226115
R. norvegicus,Sept2,0.215255723
R. norvegicus,Sept3,0.225248244
R. norvegicus,Sept4,0.229289226
R. norvegicus,Sept5,0.238400309
R. norvegicus,Sept6,0.242776434
R. norvegicus,Sept7,0.210043821
R. norvegicus,Sept8,0.239280962
R. norvegicus,Sept9,0.257497404
R. norvegicus,Serac1,0.217083994
R. norvegicus,Serbp1,0.234301991
R. norvegicus,Serf1,0.212613669
R. norvegicus,Serf2,0.23325838
R. norvegicus,Sergef,0.244499748
R. norvegicus,Serhl2,0.211800964
R. norvegicus,Serinc1,0.213426628
R. norvegicus,Serinc2,0.223295385
R. norvegicus,Serinc3,0.206806936
R. norvegicus,Serinc4,0.221380775
R. norvegicus,Serinc5,0.225608473
R. norvegicus,Serp1,0.264396988
R. norvegicus,Serp2,0.230913317
R. norvegicus,Serpina1,0.229317268
R. norvegicus,Serpina10,0.202751985
R. norvegicus,Serpina11,0.218396326
R. norvegicus,Serpina12,0.209595191
R. norvegicus,Serpina16,0.209160911
R. norvegicus,Serpina1f,0.210718609
R. norvegicus,Serpina3c,0.227808549
R. norvegicus,Serpina3m,0.228720934
R. norvegicus,Serpina4,0.208675478
R. norvegicus,Serpina5,0.219447256
R. norvegicus,Serpina6,0.209202217
R. norvegicus,Serpina7,0.207620801
R. norvegicus,Serpina9,0.22543974
R. norvegicus,Serpinb10,0.20493331
R. norvegicus,Serpinb11,0.213003433
R. norvegicus,Serpinb12,0.217296146
R. norvegicus,Serpinb13,0.199016366
R. norvegicus,Serpinb1a,0.216467489
R. norvegicus,Serpinb1b,0.21515798
R. norvegicus,Serpinb2,0.208945856
R. norvegicus,Serpinb3,0.211799562
R. norvegicus,Serpinb3a,0.221923617
R. norvegicus,Serpinb5,0.205275784
R. norvegicus,Serpinb6a,0.217030488
R. norvegicus,Serpinb6b,0.219296601
R. norvegicus,Serpinb7,0.212557972
R. norvegicus,Serpinb8,0.220795467
R. norvegicus,Serpinb9,0.215525126
R. norvegicus,Serpinb9d,0.21725311
R. norvegicus,Serpinc1,0.228652899
R. norvegicus,Serpind1,0.216147354
R. norvegicus,Serpine1,0.224803965
R. norvegicus,Serpine2,0.223093798
R. norvegicus,Serpine3,0.216008346
R. norvegicus,Serpinf1,0.217335652
R. norvegicus,Serpinf2,0.227237751
R. norvegicus,Serping1,0.22455132
R. norvegicus,Serpinh1,0.229700813
R. norvegicus,Serpini1,0.206336782
R. norvegicus,Serpini2,0.196130263
R. norvegicus,Sertad1,0.23629125
R. norvegicus,Sertad2,0.252832264
R. norvegicus,Sertad3,0.23895669
R. norvegicus,Sertad4,0.224765574
R. norvegicus,Sertm1,0.207419935
R. norvegicus,Sesn1,0.212355588
R. norvegicus,Sesn2,0.221895334
R. norvegicus,Sesn3,0.212181427
R. norvegicus,Sestd1,0.221769904
R. norvegicus,Set,0.226741631
R. norvegicus,Setbp1,0.24067556
R. norvegicus,Setd1a,0.265816206
R. norvegicus,Setd1b,0.271350829
R. norvegicus,Setd2,0.227886929
R. norvegicus,Setd3,0.215186625
R. norvegicus,Setd4,0.231651172
R. norvegicus,Setd5,0.24205312
R. norvegicus,Setd6,0.222555813
R. norvegicus,Setd7,0.231233253
R. norvegicus,Setdb1,0.240182793
R. norvegicus,Setdb2,0.231661403
R. norvegicus,Setmar,0.231261872
R. norvegicus,Setx,0.219343413
R. norvegicus,Sez6,0.246301922
R. norvegicus,Sez6l,0.233223353
R. norvegicus,Sez6l2,0.240542714
R. norvegicus,Sf1,0.279317277
R. norvegicus,Sf3a1,0.282224957
R. norvegicus,Sf3a2,0.317415069
R. norvegicus,Sf3a3,0.21594598
R. norvegicus,Sf3b1,0.223556115
R. norvegicus,Sf3b2,0.266186235
R. norvegicus,Sf3b3,0.2278128
R. norvegicus,Sf3b4,0.29294467
R. norvegicus,Sf3b5,0.202831829
R. norvegicus,Sf3b6,0.204087333
R. norvegicus,Sfi1,0.238085609
R. norvegicus,Sfmbt1,0.229989502
R. norvegicus,Sfmbt2,0.221148097
R. norvegicus,Sfn,0.247538419
R. norvegicus,Sfpq,0.237730268
R. norvegicus,Sfr1,0.218565055
R. norvegicus,Sfrp1,0.230292287
R. norvegicus,Sfrp2,0.229791309
R. norvegicus,Sfrp4,0.2385434
R. norvegicus,Sfrp5,0.241543564
R. norvegicus,Sfswap,0.24963613
R. norvegicus,Sft2d1,0.204482208
R. norvegicus,Sft2d2,0.198581448
R. norvegicus,Sft2d3,0.210147784
R. norvegicus,Sfta2,0.16952321
R. norvegicus,Sftpa1,0.242873554
R. norvegicus,Sftpb,0.249763906
R. norvegicus,Sftpc,0.206473224
R. norvegicus,Sftpd,0.253663435
R. norvegicus,Sfxn1,0.239380869
R. norvegicus,Sfxn2,0.243487798
R. norvegicus,Sfxn3,0.239317109
R. norvegicus,Sfxn4,0.213874906
R. norvegicus,Sfxn5,0.230141292
R. norvegicus,Sgca,0.232579779
R. norvegicus,Sgcb,0.226354185
R. norvegicus,Sgcd,0.210633181
R. norvegicus,Sgce,0.22120593
R. norvegicus,Sgcg,0.218070377
R. norvegicus,Sgf29,0.240241653
R. norvegicus,Sgip1,0.25005155
R. norvegicus,Sgk1,0.222810057
R. norvegicus,Sgk2,0.229147891
R. norvegicus,Sgk3,0.202077873
R. norvegicus,Sgms1,0.207686916
R. norvegicus,Sgms2,0.201117935
R. norvegicus,Sgo1,0.212630349
R. norvegicus,Sgo2,0.226336449
R. norvegicus,Sgpl1,0.222889968
R. norvegicus,Sgpp1,0.193951619
R. norvegicus,Sgpp2,0.200289815
R. norvegicus,Sgsm1,0.237730874
R. norvegicus,Sgsm2,0.238117243
R. norvegicus,Sgsm3,0.230288142
R. norvegicus,Sgta,0.251870966
R. norvegicus,Sgtb,0.245676664
R. norvegicus,Sh2b1,0.253759622
R. norvegicus,Sh2b2,0.263465728
R. norvegicus,Sh2b3,0.240427761
R. norvegicus,Sh2d1a,0.211106749
R. norvegicus,Sh2d1b,0.192379662
R. norvegicus,Sh2d1b2,0.200928906
R. norvegicus,Sh2d2a,0.249937727
R. norvegicus,Sh2d3c,0.246177885
R. norvegicus,Sh2d4a,0.228500873
R. norvegicus,Sh2d4b,0.230752947
R. norvegicus,Sh2d7,0.23993013
R. norvegicus,Sh3bgr,0.268058101
R. norvegicus,Sh3bgrl,0.258919468
R. norvegicus,Sh3bgrl2,0.263456851
R. norvegicus,Sh3bgrl3,0.217107554
R. norvegicus,Sh3bp1,0.264647331
R. norvegicus,Sh3bp2,0.25956957
R. norvegicus,Sh3bp4,0.232453414
R. norvegicus,Sh3bp5,0.257250981
R. norvegicus,Sh3bp5l,0.259684761
R. norvegicus,Sh3d19,0.2370124
R. norvegicus,Sh3d21,0.254178668
R. norvegicus,Sh3gl1,0.25724097
R. norvegicus,Sh3gl2,0.218796989
R. norvegicus,Sh3gl3,0.220702884
R. norvegicus,Sh3glb1,0.219001885
R. norvegicus,Sh3glb2,0.243047435
R. norvegicus,Sh3kbp1,0.240407234
R. norvegicus,Sh3pxd2a,0.258608691
R. norvegicus,Sh3pxd2b,0.229858826
R. norvegicus,Sh3rf1,0.263275199
R. norvegicus,Sh3rf2,0.239567351
R. norvegicus,Sh3rf3,0.246815097
R. norvegicus,Sh3tc1,0.240596453
R. norvegicus,Sh3tc2,0.2147708
R. norvegicus,Sh3yl1,0.227463622
R. norvegicus,Shank1,0.25730421
R. norvegicus,Shank2,0.25895802
R. norvegicus,Sharpin,0.264606409
R. norvegicus,Shb,0.229768248
R. norvegicus,Shbg,0.201955459
R. norvegicus,Shc1,0.239738398
R. norvegicus,Shc2,0.256027711
R. norvegicus,Shc3,0.237386249
R. norvegicus,Shc4,0.239570019
R. norvegicus,Shcbp1,0.213206023
R. norvegicus,Shcbp1l,0.226942101
R. norvegicus,Shd,0.255381241
R. norvegicus,She,0.250318885
R. norvegicus,Shf,0.289366745
R. norvegicus,Shh,0.231255083
R. norvegicus,Shisa2,0.265495777
R. norvegicus,Shisa3,0.249599404
R. norvegicus,Shisa4,0.260311338
R. norvegicus,Shisa5,0.272495117
R. norvegicus,Shisa6,0.236879618
R. norvegicus,Shisa7,0.250533546
R. norvegicus,Shisa8,0.237376131
R. norvegicus,Shisal1,0.224648232
R. norvegicus,Shisal2a,0.256337489
R. norvegicus,Shisal2b,0.198400069
R. norvegicus,Shkbp1,0.230232303
R. norvegicus,Shmt1,0.238648531
R. norvegicus,Shmt2,0.239142605
R. norvegicus,Shoc2,0.184865606
R. norvegicus,Shox2,0.240552252
R. norvegicus,Shpk,0.242083489
R. norvegicus,Shprh,0.222205372
R. norvegicus,Shq1,0.230447844
R. norvegicus,Shroom1,0.245148008
R. norvegicus,Shroom2,0.249586323
R. norvegicus,Shroom3,0.252382225
R. norvegicus,Shroom4,0.24467093
R. norvegicus,Shtn1,0.226803513
R. norvegicus,Si,0.213089992
R. norvegicus,Siae,0.231348157
R. norvegicus,Siah1,0.243243317
R. norvegicus,Siah2,0.262204008
R. norvegicus,Siah3,0.225301227
R. norvegicus,Sidt1,0.20647359
R. norvegicus,Sidt2,0.212131151
R. norvegicus,Sigirr,0.208472369
R. norvegicus,Siglec1,0.232293152
R. norvegicus,Siglec10,0.219671072
R. norvegicus,Siglec15,0.223549239
R. norvegicus,Siglec5,0.228835256
R. norvegicus,Siglech,0.222874647
R. norvegicus,Siglecl1,0.233650773
R. norvegicus,Sigmar1,0.205665405
R. norvegicus,Sik1,0.233343346
R. norvegicus,Sik2,0.23460234
R. norvegicus,Sik3,0.245418461
R. norvegicus,Sike1,0.228122776
R. norvegicus,Sil1,0.229114456
R. norvegicus,Sim1,0.219659913
R. norvegicus,Sim2,0.217033264
R. norvegicus,Simc1,0.247088063
R. norvegicus,Sin3a,0.233612361
R. norvegicus,Sin3b,0.241995124
R. norvegicus,Sinhcaf,0.244982482
R. norvegicus,Sipa1,0.245210957
R. norvegicus,Sipa1l1,0.226011548
R. norvegicus,Sipa1l2,0.241126266
R. norvegicus,Sipa1l3,0.255070833
R. norvegicus,Sirpa,0.231315358
R. norvegicus,Sirpb3,0.214788275
R. norvegicus,Sirpd,0.225681638
R. norvegicus,Sirt2,0.245960984
R. norvegicus,Sirt3,0.225787821
R. norvegicus,Sirt4,0.234532071
R. norvegicus,Sirt5,0.253306503
R. norvegicus,Sirt6,0.24932752
R. norvegicus,Sirt7,0.232832639
R. norvegicus,Sit1,0.255652841
R. norvegicus,Siva1,0.263857942
R. norvegicus,Six1,0.213935781
R. norvegicus,Six2,0.229432969
R. norvegicus,Six4,0.226036878
R. norvegicus,Six5,0.256095091
R. norvegicus,Six6,0.237927308
R. norvegicus,Six6os1,0.194354255
R. norvegicus,Ska1,0.196975158
R. norvegicus,Ska2,0.225538186
R. norvegicus,Ska3,0.237013259
R. norvegicus,Skap1,0.216931531
R. norvegicus,Skap2,0.21996784
R. norvegicus,Ski,0.25915974
R. norvegicus,Skida1,0.247574896
R. norvegicus,Skil,0.232643135
R. norvegicus,Skint1,0.205337972
R. norvegicus,Skint10,0.198673692
R. norvegicus,Skint8,0.214334281
R. norvegicus,Skiv2l,0.233253198
R. norvegicus,Skor1,0.25742732
R. norvegicus,Skor2,0.257423476
R. norvegicus,Skp1,0.235787914
R. norvegicus,Skp2,0.201804759
R. norvegicus,Sla,0.225815425
R. norvegicus,Sla2,0.213910191
R. norvegicus,Slain1,0.251401836
R. norvegicus,Slain2,0.242531586
R. norvegicus,Slamf1,0.209044607
R. norvegicus,Slamf6,0.222988471
R. norvegicus,Slamf7,0.2119542
R. norvegicus,Slamf8,0.224203643
R. norvegicus,Slamf9,0.209525417
R. norvegicus,Slbp,0.240137734
R. norvegicus,Slc10a1,0.202977344
R. norvegicus,Slc10a2,0.207411745
R. norvegicus,Slc10a3,0.206631012
R. norvegicus,Slc10a4,0.205870169
R. norvegicus,Slc10a5,0.194594178
R. norvegicus,Slc10a6,0.222808485
R. norvegicus,Slc10a7,0.207250052
R. norvegicus,Slc11a1,0.212575013
R. norvegicus,Slc11a2,0.210327973
R. norvegicus,Slc12a1,0.222708954
R. norvegicus,Slc12a2,0.223592217
R. norvegicus,Slc12a3,0.228396876
R. norvegicus,Slc12a4,0.225494133
R. norvegicus,Slc12a5,0.232364511
R. norvegicus,Slc12a6,0.219251922
R. norvegicus,Slc12a7,0.233612688
R. norvegicus,Slc12a8,0.218756794
R. norvegicus,Slc13a1,0.208855846
R. norvegicus,Slc13a2,0.224656925
R. norvegicus,Slc13a3,0.224888141
R. norvegicus,Slc13a4,0.222857495
R. norvegicus,Slc13a5,0.22864794
R. norvegicus,Slc14a1,0.201554241
R. norvegicus,Slc14a2,0.207099271
R. norvegicus,Slc15a1,0.220470343
R. norvegicus,Slc15a2,0.210377673
R. norvegicus,Slc15a3,0.215523457
R. norvegicus,Slc15a4,0.22061924
R. norvegicus,Slc15a5,0.20929882
R. norvegicus,Slc16a1,0.210166864
R. norvegicus,Slc16a10,0.217536776
R. norvegicus,Slc16a11,0.223923574
R. norvegicus,Slc16a12,0.206463103
R. norvegicus,Slc16a13,0.215455581
R. norvegicus,Slc16a14,0.218645485
R. norvegicus,Slc16a2,0.230178826
R. norvegicus,Slc16a3,0.225560722
R. norvegicus,Slc16a4,0.194697118
R. norvegicus,Slc16a5,0.214145242
R. norvegicus,Slc16a6,0.222605167
R. norvegicus,Slc16a7,0.217288096
R. norvegicus,Slc16a8,0.238348461
R. norvegicus,Slc17a2,0.221144663
R. norvegicus,Slc17a3,0.206468673
R. norvegicus,Slc17a4,0.203563001
R. norvegicus,Slc17a5,0.215892601
R. norvegicus,Slc17a6,0.227822334
R. norvegicus,Slc17a7,0.236220361
R. norvegicus,Slc17a8,0.235513804
R. norvegicus,Slc17a9,0.215787753
R. norvegicus,Slc18a1,0.221102531
R. norvegicus,Slc18a2,0.22456894
R. norvegicus,Slc18a3,0.213666872
R. norvegicus,Slc18b1,0.20701993
R. norvegicus,Slc19a1,0.202176407
R. norvegicus,Slc19a3,0.214678228
R. norvegicus,Slc1a1,0.220742617
R. norvegicus,Slc1a2,0.230662504
R. norvegicus,Slc1a3,0.219601454
R. norvegicus,Slc1a4,0.220496513
R. norvegicus,Slc1a5,0.232704391
R. norvegicus,Slc1a6,0.226643103
R. norvegicus,Slc1a7,0.235780084
R. norvegicus,Slc20a1,0.22850546
R. norvegicus,Slc20a2,0.245588851
R. norvegicus,Slc21a4,0.23422957
R. norvegicus,Slc22a1,0.217954975
R. norvegicus,Slc22a12,0.225786415
R. norvegicus,Slc22a13,0.223800936
R. norvegicus,Slc22a15,0.202676906
R. norvegicus,Slc22a17,0.219698581
R. norvegicus,Slc22a18,0.205994305
R. norvegicus,Slc22a2,0.211862764
R. norvegicus,Slc22a20,0.228791774
R. norvegicus,Slc22a22,0.206366776
R. norvegicus,Slc22a23,0.225869732
R. norvegicus,Slc22a25,0.207999655
R. norvegicus,Slc22a3,0.207557468
R. norvegicus,Slc22a5,0.204701419
R. norvegicus,Slc22a6,0.222775853
R. norvegicus,Slc22a7,0.21496241
R. norvegicus,Slc22a8,0.213543946
R. norvegicus,Slc23a1,0.236403696
R. norvegicus,Slc23a2,0.219500471
R. norvegicus,Slc23a3,0.227699587
R. norvegicus,Slc24a1,0.237880208
R. norvegicus,Slc24a2,0.211491097
R. norvegicus,Slc24a3,0.226884526
R. norvegicus,Slc24a4,0.225918679
R. norvegicus,Slc24a5,0.206495626
R. norvegicus,Slc25a1,0.229067711
R. norvegicus,Slc25a10,0.218920421
R. norvegicus,Slc25a11,0.221248392
R. norvegicus,Slc25a12,0.224025188
R. norvegicus,Slc25a13,0.216552684
R. norvegicus,Slc25a14,0.205995082
R. norvegicus,Slc25a15,0.22338638
R. norvegicus,Slc25a16,0.215879313
R. norvegicus,Slc25a17,0.191233062
R. norvegicus,Slc25a18,0.226676524
R. norvegicus,Slc25a19,0.204740148
R. norvegicus,Slc25a2,0.211183478
R. norvegicus,Slc25a20,0.217101431
R. norvegicus,Slc25a21,0.201819502
R. norvegicus,Slc25a22,0.253522981
R. norvegicus,Slc25a23,0.221367383
R. norvegicus,Slc25a24,0.206343256
R. norvegicus,Slc25a25,0.222224904
R. norvegicus,Slc25a26,0.243131819
R. norvegicus,Slc25a27,0.202229513
R. norvegicus,Slc25a28,0.248704944
R. norvegicus,Slc25a29,0.233441772
R. norvegicus,Slc25a3,0.226760567
R. norvegicus,Slc25a30,0.211096671
R. norvegicus,Slc25a31,0.231060488
R. norvegicus,Slc25a32,0.18812686
R. norvegicus,Slc25a33,0.217917499
R. norvegicus,Slc25a34,0.238283742
R. norvegicus,Slc25a35,0.22325618
R. norvegicus,Slc25a36,0.225185189
R. norvegicus,Slc25a37,0.224834096
R. norvegicus,Slc25a38,0.212155213
R. norvegicus,Slc25a39,0.229765103
R. norvegicus,Slc25a4,0.225099276
R. norvegicus,Slc25a40,0.228859142
R. norvegicus,Slc25a41,0.215379148
R. norvegicus,Slc25a42,0.205937481
R. norvegicus,Slc25a43,0.205221253
R. norvegicus,Slc25a44,0.206224883
R. norvegicus,Slc25a45,0.232240874
R. norvegicus,Slc25a46,0.20349898
R. norvegicus,Slc25a47,0.227525326
R. norvegicus,Slc25a48,0.231760556
R. norvegicus,Slc25a5,0.226434542
R. norvegicus,Slc25a51,0.212691884
R. norvegicus,Slc25a54,0.216074724
R. norvegicus,Slc26a1,0.228326947
R. norvegicus,Slc26a10,0.218175579
R. norvegicus,Slc26a11,0.215422403
R. norvegicus,Slc26a2,0.203933485
R. norvegicus,Slc26a3,0.213712748
R. norvegicus,Slc26a4,0.214625754
R. norvegicus,Slc26a5,0.211084013
R. norvegicus,Slc26a6,0.216298752
R. norvegicus,Slc26a7,0.213880931
R. norvegicus,Slc26a8,0.225395262
R. norvegicus,Slc26a9,0.223910411
R. norvegicus,Slc27a1,0.224071643
R. norvegicus,Slc27a2,0.197776132
R. norvegicus,Slc27a3,0.228351813
R. norvegicus,Slc27a4,0.221659598
R. norvegicus,Slc27a5,0.22429421
R. norvegicus,Slc27a6,0.196964711
R. norvegicus,Slc28a1,0.222605812
R. norvegicus,Slc28a2,0.21787286
R. norvegicus,Slc28a3,0.217683781
R. norvegicus,Slc29a1,0.228349788
R. norvegicus,Slc29a2,0.212928758
R. norvegicus,Slc29a3,0.22391473
R. norvegicus,Slc29a4,0.212752005
R. norvegicus,Slc2a1,0.221183265
R. norvegicus,Slc2a10,0.204638293
R. norvegicus,Slc2a12,0.206426604
R. norvegicus,Slc2a13,0.224129383
R. norvegicus,Slc2a2,0.214207593
R. norvegicus,Slc2a3,0.217745454
